Temps,Temps Lisible,Latitude,Longitude,Vitesse,AccelerationX,AccelerationY,AccelerationZ,WiFi SSID,Signal WiFi,Upload Total KB,Download Total KB,Upload Vitesse KB/s,Download Vitesse KB/s,Upload Vitesse Moyenne KB/s,Download Vitesse Moyenne KB/s,Antenne 4G
1743094491790,2025-03-27 17:54:51,49.2460938,4.03069047,0.0,-2.4960132,3.7621155,8.298907,Non connecté,-100,533716,9360932,0,0,1,142,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094494809,2025-03-27 17:54:54,49.2460938,4.03069047,0.0,-2.4266212,4.1090746,8.145766,Non connecté,-100,533717,9360933,0,0,1,142,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094497849,2025-03-27 17:54:57,49.2460938,4.03069047,0.0,-1.9657038,3.8913279,8.644969,Non connecté,-100,533718,9360934,0,0,1,142,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094500869,2025-03-27 17:55:00,49.2460938,4.03069047,0.0,0.16121642,4.1198425,14.732908,Non connecté,-100,533719,9360935,0,0,1,142,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094503920,2025-03-27 17:55:03,49.24611434,4.03072101,5.256000137329102,1.4051851,4.863412,12.32214,Non connecté,-100,533720,9360935,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094506938,2025-03-27 17:55:06,49.24612745,4.03075592,5.256000137329102,-0.5820541,1.8753748,5.8127646,Non connecté,-100,533720,9360936,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094509977,2025-03-27 17:55:09,49.24615455,4.03081119,4.57199993133545,-1.3731811,4.260122,11.083256,Non connecté,-100,533721,9360937,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094512997,2025-03-27 17:55:12,49.24618573,4.03087274,5.256000137329102,-1.585245,4.965107,12.080464,Non connecté,-100,533722,9360938,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094516019,2025-03-27 17:55:16,49.24620512,4.03090416,5.0759998798370365,-2.1311076,3.7860436,16.08575,Non connecté,-100,533723,9360938,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094519030,2025-03-27 17:55:19,49.24623846,4.03097722,5.292000102996826,-1.2379866,3.0412776,5.434399,Non connecté,-100,533724,9360939,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094522047,2025-03-27 17:55:22,49.24625066,4.03101961,5.328000068664551,-0.5138587,3.7298124,6.4148583,Non connecté,-100,533725,9360940,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094525067,2025-03-27 17:55:25,49.24626888,4.03109034,4.643999862670898,-1.5876378,6.678069,10.731212,Non connecté,-100,533726,9360941,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094528120,2025-03-27 17:55:28,49.24627275,4.03112633,4.967999982833862,-1.2774682,2.6392834,5.469095,Non connecté,-100,533726,9360942,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094531142,2025-03-27 17:55:31,49.24628427,4.03119327,4.824000120162964,-0.49950173,4.0959144,7.6633134,Non connecté,-100,533727,9360943,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094534152,2025-03-27 17:55:34,49.24629634,4.03122692,4.860000085830689,0.79830545,3.380161,9.339187,Non connecté,-100,533728,9360943,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094537179,2025-03-27 17:55:37,49.24632208,4.03129322,4.896000051498413,-1.2439687,2.2262223,6.27099,Non connecté,-100,533729,9360944,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094540198,2025-03-27 17:55:40,49.24633845,4.03132766,4.896000051498413,-1.3013964,7.194021,9.9293165,Non connecté,-100,533729,9360945,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094543222,2025-03-27 17:55:43,49.2463755,4.03138043,4.824000120162964,-1.1470593,6.242276,8.210373,Non connecté,-100,533731,9360945,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094546248,2025-03-27 17:55:46,49.24638596,4.03142062,4.860000085830689,-1.692922,1.7904296,7.07438,Non connecté,-100,533733,9360946,0,0,1,141,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094549271,2025-03-27 17:55:49,49.24640025,4.03145812,4.752000188827515,0.2739782,4.9878387,7.7757764,Non connecté,-100,533734,9360947,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094552284,2025-03-27 17:55:52,49.24640025,4.03145812,4.752000188827515,0.2739782,4.9878387,7.7757764,Non connecté,-100,533736,9360948,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094555317,2025-03-27 17:55:55,49.24640025,4.03145812,4.752000188827515,0.2739782,4.9878387,7.7757764,Non connecté,-100,533737,9360948,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094558366,2025-03-27 17:55:58,49.24640025,4.03145812,4.752000188827515,-0.35832518,2.9096723,7.4563346,Non connecté,-100,533737,9360949,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094561480,2025-03-27 17:56:01,49.24640943,4.03161999,3.2760000944137575,-2.0437696,2.5663023,7.0396843,Non connecté,-100,533739,9360950,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094564515,2025-03-27 17:56:04,49.24640943,4.03161999,3.2760000944137575,0.4331009,1.8155541,7.9971123,Non connecté,-100,533739,9360950,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094567537,2025-03-27 17:56:07,49.24643817,4.03177325,5.292000102996826,-0.66341007,2.6799614,7.2023964,Non connecté,-100,533740,9360951,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094570578,2025-03-27 17:56:10,49.24646781,4.03179938,1.259999978542328,0.4019942,4.0552363,12.979268,Non connecté,-100,533741,9360952,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094573596,2025-03-27 17:56:13,49.24646781,4.03179938,1.259999978542328,-0.4336991,2.6045876,6.6445694,Non connecté,-100,533745,9360993,1,13,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094576604,2025-03-27 17:56:16,49.24648734,4.03183631,3.4199999570846558,-0.3281158,4.171288,6.926025,Non connecté,-100,533747,9360995,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094579638,2025-03-27 17:56:19,49.24650663,4.03179707,2.7,-1.5984055,2.5507488,6.7989063,Non connecté,-100,533748,9360996,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094582656,2025-03-27 17:56:22,49.24661777,4.0317458,5.652000188827515,0.06550352,2.3841486,13.720445,Non connecté,-100,533749,9360996,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094585702,2025-03-27 17:56:25,49.24667315,4.03170579,4.428000068664551,-1.7515461,2.6943183,6.248258,Non connecté,-100,533749,9360997,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094588725,2025-03-27 17:56:28,49.2467545,4.03164344,5.111999845504761,-1.1446666,2.4643083,10.652248,Non connecté,-100,533750,9360998,0,0,1,140,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094591764,2025-03-27 17:56:31,49.24677809,4.03160427,5.615999794006348,-2.7726831,3.8303108,8.380263,Non connecté,-100,533751,9360999,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094594783,2025-03-27 17:56:34,49.24677029,4.03150573,4.715999794006348,1.0722836,3.6469607,7.6477604,Non connecté,-100,533752,9360999,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094597801,2025-03-27 17:56:37,49.24677854,4.03146898,4.535999965667725,1.683949,5.2283173,11.921042,Non connecté,-100,533753,9361000,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094600816,2025-03-27 17:56:40,49.24678522,4.03140416,4.967999982833862,-1.306182,1.7030915,7.5352974,Non connecté,-100,533753,9361001,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094603835,2025-03-27 17:56:43,49.24680897,4.03138157,5.292000102996826,-3.6810586,6.4384875,9.717552,Non connecté,-100,533754,9361002,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094606853,2025-03-27 17:56:46,49.24685279,4.03135096,4.211999845504761,0.52163535,2.4882364,7.055238,Non connecté,-100,533755,9361002,0,0,1,139,"Antenne: eNbID=22729, CellID=5818687, TAC=5101, Signal=-96 dBm"
1743094609883,2025-03-27 17:56:49,49.2468749,4.03132992,4.5,0.6891329,4.3007994,10.476376,Non connecté,-100,533762,9361020,2,5,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094612901,2025-03-27 17:56:52,49.246917,4.03130259,4.032000017166138,-1.4644074,2.1352952,6.187241,Non connecté,-100,533763,9361021,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094615954,2025-03-27 17:56:55,49.24694173,4.03128249,4.1039999485015874,1.6169499,2.3685954,14.122439,Non connecté,-100,533764,9361022,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094618971,2025-03-27 17:56:58,49.2469963,4.03124559,4.3920001029968265,-0.2754737,3.9834516,3.714259,Non connecté,-100,533765,9361022,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094622005,2025-03-27 17:57:02,49.2470513,4.03122416,4.247999811172486,-0.73399836,3.2700913,7.50778,Non connecté,-100,533765,9361023,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094625028,2025-03-27 17:57:05,49.24707876,4.03121977,4.320000171661377,-2.1789641,6.0687966,11.101202,Non connecté,-100,533766,9361024,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094628046,2025-03-27 17:57:08,49.24712306,4.03118961,4.284000205993652,-1.867598,0.6364908,10.975578,Non connecté,-100,533767,9361024,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094631351,2025-03-27 17:57:11,49.24715309,4.03117289,4.5,-0.4971089,2.0276182,7.446763,Non connecté,-100,533768,9361025,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094634367,2025-03-27 17:57:14,49.24715309,4.03117289,4.5,0.6269195,1.7581264,9.1103735,Non connecté,-100,533769,9361026,0,0,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094637393,2025-03-27 17:57:17,49.24735248,4.03120753,4.139999914169311,-0.5246264,3.368197,7.015756,Non connecté,-100,533817,9366305,16,1743,1,139,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094640408,2025-03-27 17:57:20,49.24735248,4.03120753,4.139999914169311,-0.8895318,1.3187444,8.728718,Non connecté,-100,533852,9377265,11,3638,1,141,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094643443,2025-03-27 17:57:23,49.24739738,4.03120516,4.788000154495239,1.1213365,5.3096733,10.500304,Non connecté,-100,533896,9396087,14,6201,1,144,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094646461,2025-03-27 17:57:26,49.24742711,4.0311704,5.039999914169312,-1.0860424,2.7601209,5.4559345,Non connecté,-100,533936,9413249,13,5690,1,147,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094649482,2025-03-27 17:57:29,49.24750345,4.03108141,5.832000017166138,-0.50428736,6.2027946,8.745467,Non connecté,-100,533958,9413265,7,5,1,147,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094652515,2025-03-27 17:57:32,49.24754489,4.0310388,5.652000188827515,-2.5749762,3.7776687,9.507881,Non connecté,-100,533986,9413282,9,5,1,147,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094655535,2025-03-27 17:57:35,49.24754489,4.0310388,5.652000188827515,2.0252252,2.3087747,7.088737,Non connecté,-100,534024,9413308,12,8,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094658592,2025-03-27 17:57:38,49.2475618,4.03105991,3.888000154495239,-1.3648062,2.2525434,5.7095737,Non connecté,-100,534034,9413318,3,3,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094661608,2025-03-27 17:57:41,49.24760889,4.03107011,4.211999845504761,1.1009976,4.397709,10.6510515,Non connecté,-100,534035,9413319,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094664648,2025-03-27 17:57:44,49.24762862,4.03108855,3.996000051498413,0.9550353,4.7506504,12.463316,Non connecté,-100,534036,9413320,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094667661,2025-03-27 17:57:47,49.24764341,4.03111195,3.924000120162964,-1.2487543,2.6548367,8.278568,Non connecté,-100,534037,9413321,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094670710,2025-03-27 17:57:50,49.24764341,4.03111195,3.924000120162964,-1.2487543,2.6548367,8.278568,Non connecté,-100,534049,9413403,4,26,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094673724,2025-03-27 17:57:53,49.24764341,4.03111195,3.924000120162964,-1.2487543,2.6548367,8.278568,Non connecté,-100,534091,9413412,13,3,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094676744,2025-03-27 17:57:56,49.24764341,4.03111195,3.924000120162964,2.0192432,2.658426,7.5257263,Non connecté,-100,534093,9413452,0,13,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094680101,2025-03-27 17:58:00,49.24777718,4.03109119,4.788000154495239,0.50129634,2.7589245,8.879466,Non connecté,-100,534094,9413453,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094683131,2025-03-27 17:58:03,49.2478646,4.03114428,4.428000068664551,-2.2507489,4.2780676,9.623933,Non connecté,-100,534094,9413454,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094686153,2025-03-27 17:58:06,49.24790341,4.0311662,5.1840002059936525,0.9909277,2.9383862,7.3950186,Non connecté,-100,534095,9413454,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094689197,2025-03-27 17:58:09,49.24794674,4.03125803,5.292000102996826,-0.5341976,4.161717,12.980465,Non connecté,-100,534096,9413455,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094692216,2025-03-27 17:58:12,49.24797448,4.03131156,5.471999931335449,-3.5626137,1.3965111,9.282955,Non connecté,-100,534097,9413456,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094695231,2025-03-27 17:58:15,49.24801479,4.03140339,5.292000102996826,-0.41336012,3.9607196,11.207683,Non connecté,-100,534098,9413457,0,0,1,146,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094698243,2025-03-27 17:58:18,49.24801261,4.03144492,5.256000137329102,0.44147578,4.8622155,12.147463,Non connecté,-100,534099,9413458,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094701270,2025-03-27 17:58:21,49.24802682,4.03149658,5.292000102996826,-4.3241296,3.6469607,11.256735,Non connecté,-100,534099,9413458,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094704290,2025-03-27 17:58:24,49.2480389,4.03153128,6.732000017166138,0.485743,4.6345983,11.626725,Non connecté,-100,534100,9413459,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094707323,2025-03-27 17:58:27,49.24808664,4.0316008,4.932000017166138,-3.6786656,4.584349,11.714064,Non connecté,-100,534102,9413461,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094710336,2025-03-27 17:58:30,49.24808664,4.0316008,4.932000017166138,-0.75673014,3.7680974,9.062516,Non connecté,-100,534104,9413462,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094713356,2025-03-27 17:58:33,49.24812368,4.03164796,4.932000017166138,-3.478865,5.9156556,10.497911,Non connecté,-100,534105,9413463,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094716399,2025-03-27 17:58:36,49.24817144,4.03172705,5.039999914169312,-1.1183455,2.906083,4.7174497,Non connecté,-100,534106,9413463,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094719419,2025-03-27 17:58:39,49.24819654,4.03177513,4.896000051498413,-1.434198,4.2541394,9.524631,Non connecté,-100,534106,9413464,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094722446,2025-03-27 17:58:42,49.24821992,4.03182874,4.896000051498413,-1.1793624,6.268597,7.733902,Non connecté,-100,534107,9413465,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094725466,2025-03-27 17:58:45,49.24823488,4.0318862,4.824000120162964,-2.0147567,5.6760745,10.647463,Non connecté,-100,534108,9413465,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094728488,2025-03-27 17:58:48,49.24823488,4.0318862,4.824000120162964,-1.8005991,7.129415,9.954441,Non connecté,-100,534109,9413466,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094731538,2025-03-27 17:58:51,49.24826473,4.0319441,4.932000017166138,-0.49232325,1.3618152,7.969595,Non connecté,-100,534109,9413467,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094734559,2025-03-27 17:58:54,49.24829341,4.03199567,4.860000085830689,-1.7778672,0.6113662,11.244771,Non connecté,-100,534110,9413468,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094737598,2025-03-27 17:58:57,49.24831832,4.03202333,4.788000154495239,-1.558924,3.7525442,12.011072,Non connecté,-100,534111,9413468,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094740612,2025-03-27 17:59:00,49.24835523,4.03206406,4.715999794006348,-0.90418786,1.933999,9.38824,Non connecté,-100,534112,9413469,0,0,1,145,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094743630,2025-03-27 17:59:03,49.24838853,4.03208579,4.607999897003174,-0.93649095,4.3331027,11.340484,Non connecté,-100,534112,9413470,0,0,1,144,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
1743094746666,2025-03-27 17:59:06,49.24840951,4.03210309,4.643999862670898,-1.5122639,0.64247286,13.033107,Non connecté,-100,534113,9413470,0,0,1,144,"Antenne: eNbID=22729, CellID=5818676, TAC=5101, Signal=-108 dBm"
